Order_ID,Order_Date,Customer,State,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales,Profit,Payment_Method
ORD10386,2026-06-06,Customer_169,Kerala,Home & Kitchen,Bottle,3,1495,0,4485.0,632.23,UPI
ORD10222,2026-06-06,Customer_190,Andhra Pradesh,Clothing,Shoes,5,5159,0,25795.0,5018.48,UPI
ORD10201,2026-06-06,Customer_026,Andhra Pradesh,Clothing,Backpack,1,2385,0,2385.0,419.57,Credit Card
ORD10175,2026-06-07,Customer_097,Tamil Nadu,Home & Kitchen,Mixer,2,5012,5,9522.8,1151.21,Cash
ORD10719,2026-06-07,Customer_092,Tamil Nadu,Home & Kitchen,Mixer,4,6618,10,23824.8,5540.59,Credit Card
ORD10787,2026-06-07,Customer_123,Kerala,Clothing,T-Shirt,4,1661,5,6311.8,1429.25,UPI
ORD10362,2026-06-08,Customer_121,Maharashtra,Electronics,Mobile,1,21428,5,20356.6,1926.25,Credit Card
ORD10161,2026-06-08,Customer_155,Tamil Nadu,Clothing,Shoes,5,6894,0,34470.0,5151.11,Credit Card
ORD10710,2026-06-09,Customer_103,Maharashtra,Home & Kitchen,Dinner Set,3,4639,0,13917.0,2682.01,Net Banking
ORD10294,2026-06-09,Customer_060,Tamil Nadu,Furniture,Sofa,3,27743,5,79067.55,10932.22,UPI
ORD10838,2026-06-09,Customer_136,Kerala,Electronics,Mobile,4,40151,10,144543.6,30619.52,Debit Card
ORD10230,2026-06-10,Customer_140,Tamil Nadu,Electronics,Mobile,5,36370,20,145480.0,22249.8,Debit Card
ORD10193,2026-06-10,Customer_156,Kerala,Electronics,Mobile,5,33174,5,157576.5,28084.42,Credit Card
ORD10028,2026-06-11,Customer_170,Andhra Pradesh,Furniture,Desk,3,12629,10,34098.3,2970.83,Debit Card
ORD10450,2026-06-12,Customer_079,Andhra Pradesh,Furniture,Desk,4,6785,10,24426.0,2549.83,Net Banking
ORD10553,2026-06-13,Customer_037,Maharashtra,Electronics,Laptop,4,79631,5,302597.8,30738.05,Credit Card
ORD10186,2026-06-13,Customer_117,Delhi,Electronics,Keyboard,2,840,10,1512.0,141.84,UPI
ORD10669,2026-06-13,Customer_027,Telangana,Electronics,Monitor,1,21145,20,16916.0,2524.75,Net Banking
ORD10570,2026-06-13,Customer_100,Tamil Nadu,Clothing,T-Shirt,5,1872,0,9360.0,1409.85,UPI
ORD10073,2026-06-13,Customer_029,Tamil Nadu,Electronics,Headphones,1,10346,0,10346.0,2244.29,Cash
ORD10593,2026-06-14,Customer_115,Karnataka,Electronics,Monitor,3,12363,20,29671.2,3587.66,Credit Card
ORD10303,2026-06-14,Customer_002,Kerala,Clothing,T-Shirt,3,1773,5,5053.05,1074.12,Cash
ORD10517,2026-06-14,Customer_166,Telangana,Home & Kitchen,Mixer,1,5711,0,5711.0,965.03,Debit Card
ORD10277,2026-06-14,Customer_012,Telangana,Electronics,Keyboard,3,2612,5,7444.2,1734.83,Debit Card
ORD10088,2026-06-15,Customer_163,Telangana,Electronics,Monitor,3,22230,10,60021.0,7936.38,UPI
ORD10730,2026-06-16,Customer_197,Karnataka,Home & Kitchen,Air Fryer,4,9832,0,39328.0,5891.97,Credit Card
ORD10507,2026-06-17,Customer_041,Kerala,Home & Kitchen,Dinner Set,3,3211,5,9151.35,2222.41,Net Banking
ORD10851,2026-06-17,Customer_052,Andhra Pradesh,Clothing,T-Shirt,3,1627,10,4392.9,730.62,UPI
ORD10961,2026-06-18,Customer_047,Telangana,Electronics,Headphones,5,3468,0,17340.0,4203.67,Debit Card
ORD10973,2026-06-18,Customer_052,Maharashtra,Electronics,Laptop,2,50722,5,96371.8,10973.6,Debit Card
ORD10698,2026-06-18,Customer_136,Andhra Pradesh,Furniture,Table,3,11818,15,30135.9,4461.72,Debit Card
ORD10180,2026-06-19,Customer_026,Delhi,Clothing,T-Shirt,3,1899,20,4557.6,672.19,Net Banking
ORD10904,2026-06-20,Customer_022,Telangana,Clothing,Backpack,3,3293,15,8397.15,1158.9,Debit Card
ORD10673,2026-06-20,Customer_024,Delhi,Furniture,Sofa,3,23244,0,69732.0,5846.05,Net Banking
ORD10920,2026-06-20,Customer_183,Maharashtra,Home & Kitchen,Air Fryer,2,9787,5,18595.3,4198.45,Debit Card
ORD10917,2026-06-20,Customer_090,Tamil Nadu,Furniture,Table,4,14572,0,58288.0,7126.46,Debit Card
ORD10889,2026-06-21,Customer_056,Andhra Pradesh,Home & Kitchen,Air Fryer,4,5776,5,21948.8,2200.45,Net Banking
ORD10108,2026-06-21,Customer_171,Kerala,Home & Kitchen,Dinner Set,1,1935,20,1548.0,184.76,Credit Card
ORD10045,2026-06-21,Customer_173,Andhra Pradesh,Home & Kitchen,Dinner Set,2,3696,10,6652.8,1133.1,UPI
ORD10127,2026-06-22,Customer_186,Kerala,Furniture,Bookshelf,4,3948,10,14212.8,2851.15,Cash
ORD10089,2026-06-22,Customer_055,Telangana,Home & Kitchen,Cookware Set,5,5933,0,29665.0,5129.02,Credit Card
ORD10943,2026-06-22,Customer_112,Andhra Pradesh,Home & Kitchen,Cookware Set,4,1744,20,5580.8,759.69,Cash
ORD10433,2026-06-23,Customer_063,Tamil Nadu,Electronics,Keyboard,1,1978,10,1780.2,260.97,UPI
ORD10921,2026-06-24,Customer_119,Karnataka,Electronics,Laptop,4,73328,5,278646.4,26903.97,UPI
ORD10882,2026-06-25,Customer_118,Maharashtra,Furniture,Sofa,1,47983,0,47983.0,9893.6,UPI
ORD10998,2026-06-25,Customer_093,Kerala,Home & Kitchen,Cookware Set,4,4265,0,17060.0,1884.21,Net Banking
ORD10283,2026-06-26,Customer_176,Maharashtra,Furniture,Bookshelf,5,7492,15,31841.0,2553.3,Debit Card
ORD10724,2026-06-27,Customer_132,Tamil Nadu,Electronics,Mobile,5,41796,0,208980.0,34483.77,UPI
ORD10265,2026-06-28,Customer_133,Telangana,Clothing,T-Shirt,2,1391,0,2782.0,459.16,Debit Card
ORD10327,2026-06-28,Customer_106,Tamil Nadu,Clothing,Shoes,2,4202,0,8404.0,1432.19,UPI
ORD10375,2026-06-29,Customer_093,Maharashtra,Electronics,Keyboard,2,1174,0,2348.0,432.78,UPI
ORD10199,2026-06-30,Customer_117,Andhra Pradesh,Electronics,Mobile,2,12778,10,23000.4,3511.53,UPI
ORD10470,2026-06-30,Customer_033,Delhi,Home & Kitchen,Air Fryer,4,6390,5,24282.0,4923.21,Debit Card
ORD10006,2026-06-30,Customer_032,Delhi,Home & Kitchen,Dinner Set,3,1778,0,5334.0,982.39,Cash
ORD10302,2026-06-30,Customer_064,Tamil Nadu,Electronics,Laptop,4,78755,10,283518.0,57814.9,UPI
